51.896854400634766,-67.13781929016113
49.05997848510742,-61.850053787231445
46.22312545776367,-56.56227684020996
43.386260986328125,-51.27449989318848
40.549407958984375,-45.98673439025879
37.71254348754883,-40.698957443237305
34.87568473815918,-35.41118049621582
32.03882598876953,-30.123414993286133
29.201967239379883,-24.83563804626465
26.365105628967285,-19.547855377197266
23.528249740600586,-14.260089874267578
20.69138813018799,-8.972312927246094
17.85452938079834,-3.684541702270508
15.017670631408691,1.6032352447509766
12.180811882019043,6.8910064697265625
9.343950271606445,12.178783416748047
6.507091522216797,17.466554641723633
3.6702370643615723,22.75432300567627
0.8333754539489746,28.042099952697754
-2.003486156463623,33.32987976074219
-4.840342044830322,38.617645263671875
-7.67720365524292,43.90542221069336
-10.514065265655518,49.193199157714844
-13.350921154022217,54.48097038269043
-16.187782764434814,59.768747329711914
-19.024638652801514,65.0565128326416
-20.729117393493652,70.80342674255371
-22.375900745391846,76.57373809814453
-24.02268123626709,82.34403800964355
-25.669466018676758,88.11434936523438
-27.316247940063477,93.8846549987793
-28.963029861450195,99.65496063232422
-30.609811782836914,105.42526626586914
-32.25659370422363,111.19557189941406
-33.9033727645874,116.96586608886719
-35.55016040802002,122.7361831665039
-36.88808345794678,128.54594802856445
-36.74458312988281,134.54491806030273
-36.60107707977295,140.5439109802246
-36.457576751708984,146.5428810119629
-36.31407356262207,152.54185104370117
-36.170570373535156,158.54084396362305
-35.67380237579346,164.3878936767578
-31.41827392578125,168.61857986450195
-27.1627254486084,172.8492774963379
-22.90719699859619,177.07996368408203
-18.267972469329834,175.41315460205078
-13.500120639801025,171.76951599121094
-8.732288837432861,168.1258888244629
-3.96445631980896,164.48226165771484
0.8033757507801056,160.8386344909668
4.265203952789307,156.05768203735352
7.218997001647949,150.83433532714844
10.172790050506592,145.61098861694336
13.126593112945557,140.3876190185547
16.0803861618042,135.1642723083496
19.034177780151367,129.94092559814453
21.987982273101807,124.71756744384766
24.94177532196045,119.49422073364258
27.396367073059082,114.0335578918457
29.582308769226074,108.44515609741211
31.768244743347168,102.8567886352539
33.95417785644531,97.2684097290039
36.140113830566406,91.6800365447998
38.28562355041504,86.0762825012207
40.3609094619751,80.44588088989258
42.436198234558105,74.81547927856445
44.51148700714111,69.18507766723633
46.58677291870117,63.5546760559082
48.662078857421875,57.92423439025879
50.73736763000488,52.293832778930664
51.3715934753418,46.35925006866455
51.748687744140625,40.37042236328125
52.12578201293945,34.3815975189209
52.50288200378418,28.392772674560547
51.05070686340332,23.196385383605957
46.423829078674316,19.375361919403076
43.32797050476074,23.24619150161743
40.51686668395996,28.547694206237793
37.70576000213623,33.84919834136963
36.77680015563965,39.594075202941895
36.92590522766113,45.59291076660156
37.07500743865967,51.59178924560547
37.2241096496582,57.59062194824219
37.37321472167969,63.589454650878906
37.52231693267822,69.58829307556152
40.00462341308594,75.03338623046875
42.567081451416016,80.45943641662598
45.12956237792969,85.88553237915039
47.692020416259766,91.31158256530762
50.254478454589844,96.73763847351074
52.844282150268555,102.14759826660156
56.34351348876953,107.02238082885742
59.84274482727051,111.89717483520508
63.34200477600098,116.77201461791992
66.84123611450195,121.64680862426758
71.42474937438965,124.09473419189453
77.39056015014648,123.44874954223633
82.57154655456543,121.35583114624023
86.36653900146484,116.70757293701172
90.16153144836426,112.059326171875
93.34495162963867,107.0125961303711
96.06336975097656,101.6629638671875
98.78179931640625,96.3133487701416
101.50021743774414,90.9637336730957
104.21863555908203,85.6141128540039
106.93705368041992,80.26449203491211
109.6554946899414,74.91483116149902
112.3739128112793,69.56521034240723
115.09234237670898,64.21559524536133
117.81076049804688,58.86597442626953
120.52917861938477,53.516353607177734
123.24759674072266,48.16673278808594
125.94682312011719,42.80740737915039
128.64051055908203,37.44523811340332
131.33418655395508,32.08311176300049
134.02785110473633,26.720985412597656
136.72151565551758,21.3588604927063
139.41518020629883,15.996734142303467
142.10884475708008,10.634607791900635
144.73510360717773,5.241392135620117
147.0577163696289,-0.29157018661499023
149.38034057617188,-5.82453179359436
151.70296478271484,-11.35749340057373
153.96104431152344,-16.910344123840332
155.15549850463867,-22.790947914123535
156.3499641418457,-28.67155170440674
153.1097869873047,-32.589694023132324
149.56764602661133,-28.94623565673828
146.37028121948242,-23.868380546569824
143.32590103149414,-18.72379207611084
141.78808975219727,-12.923452854156494
140.25030136108398,-7.123202323913574
139.0420913696289,-1.2942428588867188
