x,y
335.9994888305664,371.5
333.76432037353516,371.5
331.5291290283203,371.5
329.29396057128906,371.5
327.1394958496094,371.4571990966797
328.34874725341797,369.5776901245117
329.4644775390625,367.6411437988281
330.4899139404297,365.6552963256836
331.42333984375,363.6245880126953
332.2609558105469,361.5525436401367
332.99864196777344,359.4428482055664
333.6309051513672,357.29923248291016
334.15087890625,355.1256561279297
334.55284118652344,352.9272232055664
334.83056640625,350.70967864990234
334.9784698486328,348.47975158691406
334.99169921875,346.2449722290039
334.8668441772461,344.0136489868164
334.6016616821289,341.79466247558594
334.19647216796875,339.59691619873047
333.6524887084961,337.42933654785156
332.9736022949219,335.3001403808594
332.1650085449219,333.2167205810547
331.2337112426758,331.18516540527344
330.18724060058594,329.21046447753906
329.03406524658203,327.2960739135742
327.78272247314453,325.4443054199219
326.4418640136719,323.65625762939453
325.0479736328125,321.90897369384766
323.6842956542969,320.13804626464844
322.35140228271484,318.3438186645508
321.0460433959961,316.52942657470703
319.7656784057617,314.6973419189453
318.5082244873047,312.8494415283203
317.2722625732422,310.98709869384766
316.0564422607422,309.1115264892578
314.8602600097656,307.2233657836914
313.6825714111328,305.32364654541016
312.5227584838867,303.4129409790039
311.38040924072266,301.4917526245117
310.25502014160156,299.56056213378906
309.14656829833984,297.6195983886719
308.0547790527344,295.66925048828125
306.97935485839844,293.7097930908203
305.92018127441406,291.7415237426758
304.87744140625,289.76448822021484
303.85070037841797,287.7790756225586
302.8405303955078,285.78521728515625
301.8463592529297,283.7833023071289
300.8689880371094,281.7731475830078
299.9079132080078,279.75516510009766
298.96366119384766,277.7292175292969
298.03639221191406,275.6954650878906
297.12606048583984,273.65406799316406
296.2333297729492,271.6049346923828
295.35831451416016,269.54815673828125
294.5011291503906,267.48389434814453
293.6622085571289,265.41214752197266
292.8422622680664,263.33280181884766
292.04126739501953,261.24610900878906
291.25965881347656,259.1520462036133
290.49803161621094,257.0506591796875
289.75714111328125,254.94185638427734
289.03719329833984,252.82582092285156
288.3386917114258,250.70262145996094
287.6622543334961,248.57225799560547
287.00875091552734,246.43477630615234
286.37889099121094,244.29017639160156
285.77310943603516,242.13868713378906
285.192138671875,239.98035430908203
284.63684844970703,237.81526947021484
284.1085205078125,235.6434555053711
283.60770416259766,233.46514129638672
283.1351776123047,231.28048706054688
282.6920166015625,229.0897216796875
282.2796173095703,226.89293670654297
281.89905548095703,224.6904067993164
281.5512008666992,222.4824981689453
281.2371520996094,220.2695083618164
280.9591979980469,218.0517349243164
280.7178421020508,215.82968139648438
280.51441192626953,213.60382843017578
280.35135650634766,211.3746337890625
280.2296142578125,209.14282989501953
280.1504211425781,206.9090805053711
280.11659240722656,204.67420959472656
280.1293182373047,202.4390869140625
280.19054412841797,200.204833984375
280.3021697998047,197.97248077392578
280.4661178588867,195.74337768554688
280.6844482421875,193.5189437866211
280.9591522216797,191.3008270263672
281.29215240478516,189.0906524658203
281.68550872802734,186.89043426513672
282.14109802246094,184.70228958129883
282.66075134277344,182.52845001220703
283.2461624145508,180.37137603759766
283.89893341064453,178.23376846313477
284.62059783935547,176.1183967590332
286.07676696777344,175
288.3050231933594,174.86317443847656
290.4663543701172,174.30804443359375
292.4732360839844,173.33274459838867
294.2440719604492,171.97500610351562
295.71392822265625,170.29580307006836
296.8376235961914,168.36745071411133
297.58895111083984,166.26561737060547
297.95763397216797,164.06389999389648
298,161.82986450195312
297.86390686035156,159.6012077331543
297.35125732421875,157.42862701416016
296.4579315185547,155.3831558227539
295.199951171875,153.5396842956543
293.6106185913086,151.97322845458984
291.74239349365234,150.75308227539062
289.6672134399414,149.9328727722168
287.4706115722656,149.53907012939453
285.2364959716797,149.5
285.84960174560547,148.33926010131836
287.4129333496094,146.74181365966797
288.93465423583984,145.1047248840332
290.41371154785156,143.4290008544922
291.84925842285156,141.7158088684082
293.24024200439453,139.96629333496094
294.58565521240234,138.1814842224121
295.8843536376953,136.36238861083984
297.1361770629883,134.51072311401367
298.3394775390625,132.6271743774414
299.49363708496094,130.71310424804688
300.59771728515625,128.76974868774414
301.6510772705078,126.79840087890625
302.6527786254883,124.80034255981445
303.60208892822266,122.77685546875
304.4984588623047,120.7293701171875
305.3410873413086,118.6591567993164
306.12928771972656,116.56763458251953
306.8626022338867,114.45627975463867
307.5405502319336,112.32644271850586
308.16255950927734,110.17964553833008
308.7281723022461,108.01728439331055
309.23704528808594,105.84086990356445
309.68890380859375,103.65190124511719
310.0835418701172,101.45192337036133
310.4208221435547,99.24241256713867
310.7005844116211,97.0248908996582
310.9228286743164,94.80083465576172
311.0876007080078,92.57181167602539
311.1950378417969,90.33929252624512
311.24534606933594,88.1047477722168
311.23866271972656,85.86962509155273
311.1751251220703,83.63543510437012
311.0544128417969,81.40357398986816
310.8764343261719,79.17554664611816
310.64107513427734,76.9528751373291
310.3483123779297,74.73701858520508
309.9982604980469,72.52951049804688
309.59073638916016,70.33185005187988
309.1261749267578,68.14555358886719
308.60487365722656,65.97209739685059
308.0269012451172,63.81302070617676
307.39276123046875,61.66971969604492
306.70288848876953,59.54375648498535
305.9576950073242,57.43655586242676
305.15779876708984,55.34948539733887
304.3036346435547,53.28399848937988
303.39598083496094,51.24149131774902
302.43540954589844,49.22334289550781
301.4226760864258,47.23079776763916
300.35851287841797,45.265289306640625
299.24365234375,43.32808780670166
298.0790786743164,41.42034339904785
296.86531829833984,39.543500900268555
295.6034927368164,37.69862747192383
294.2944030761719,35.88700771331787
292.9389419555664,34.10982608795166
291.5381622314453,32.36810111999512
290.09288787841797,30.66315460205078
288.6041488647461,28.995967864990234
287.0730667114258,27.367648124694824
285.5004425048828,25.77940559387207
283.88751220703125,24.232117176055908
282.2352600097656,22.726818561553955
280.54471588134766,21.264721393585205
278.817138671875,19.846588134765625
277.053466796875,18.473470211029053
275.2550048828125,17.146413326263428
273.4228973388672,15.866169929504395
271.55821990966797,14.633808612823486
269.6623001098633,13.450066089630127
267.7363510131836,12.31584358215332
265.78160858154297,11.23205018043518
263.79942321777344,10.199258804321289
261.7909164428711,9.218528747558594
259.7576675415039,8.290267705917358
257.70086669921875,7.415443420410156
255.6220245361328,6.594446778297424
253.52239990234375,5.828108906745911
251.40350341796875,5.116699814796448
249.26675415039062,4.461074590682983
247.1135482788086,3.8613144159317017
244.94541931152344,3.3180301189422607
242.76394653320312,2.8315430283546448
240.5704803466797,2.4019719660282135
238.3666229248047,2.0296668708324432
236.15379333496094,1.7147587686777115
233.93359375,1.4572316110134125
231.70748901367188,1.257087118923664
229.47692108154297,1.1142703741788864
227.24340057373047,1.0286482330411673
225.00848388671875,1.0000142030421557
222.77356719970703,1.0281659495085478
220.54006958007812,1.1133317574858665
218.30950164794922,1.2556922361254692
216.0833511352539,1.4553831666707993
213.863037109375,1.712465614080429
211.65018463134766,2.0269231498241425
209.4462127685547,2.3987309634685516
207.25265502929688,2.8278598189353943
205.071044921875,3.313916862010956
202.90287017822266,3.856691360473633
200.74961853027344,4.456003427505493
198.61270904541016,5.111204504966736
196.49365234375,5.822155117988586
194.39389038085938,6.588072776794434
192.3148422241211,7.40860915184021
190.2578468322754,8.283030033111572
188.22440338134766,9.210820436477661
186.21575927734375,10.191137075424194
184.23336791992188,11.223475694656372
182.27835083007812,12.306864976882935
180.3521614074707,13.44071340560913
178.45600128173828,14.624019622802734
176.59108352661133,15.856016159057617
174.7587127685547,17.135864734649658
172.95993041992188,18.462546825408936
171.19604110717773,19.83529281616211
169.46816635131836,21.25302267074585
167.7772560119629,22.71482801437378
166.12472915649414,24.219764709472656
164.51146697998047,25.766708374023438
162.9385223388672,27.354633331298828
161.40708541870117,28.982635498046875
159.9180030822754,30.649478912353516
158.47238540649414,32.35414791107178
157.07121658325195,34.09557247161865
155.7153778076172,35.872456550598145
154.40595626831055,37.68385887145996
153.14373016357422,39.52844047546387
151.92959213256836,41.40505123138428
150.7645606994629,43.31251811981201
149.64927673339844,45.249473571777344
148.58473587036133,47.214781761169434
147.5715446472168,49.20713806152344
146.6105613708496,51.2251033782959
145.70250701904297,53.26741027832031
144.84794235229492,55.33270835876465
144.04757690429688,57.41959571838379
143.30195999145508,59.52664756774902
142.6116180419922,61.65244483947754
141.97704315185547,63.795671463012695
141.39854431152344,65.95464515686035
140.8768196105957,68.12797546386719
140.41180038452148,70.31415176391602
140.00385284423828,72.51175498962402
139.6532974243164,74.71918296813965
139.36006546020508,76.93496513366699
139.12427139282227,79.15759658813477
138.94580078125,81.38560104370117
138.82464218139648,83.61741638183594
138.76062393188477,85.85163497924805
138.7535400390625,88.08667182922363
138.8033561706543,90.32121658325195
138.9103240966797,92.55378150939941
139.07461547851562,94.78283309936523
139.29641342163086,97.0069465637207
139.5757064819336,99.22453689575195
139.91250610351562,101.43412780761719
140.30670928955078,103.63417434692383
140.75812149047852,105.82320022583008
141.26654815673828,107.99970626831055
141.83164596557617,110.16219329833984
142.45320892333984,112.30916213989258
143.13069915771484,114.43913650512695
143.86359024047852,116.55066299438477
144.6513557434082,118.6423568725586
145.49351501464844,120.71274185180664
146.3894500732422,122.76042175292969
147.33834838867188,124.7840690612793
148.33961486816406,126.78237915039062
149.39258575439453,128.75395584106445
150.49626541137695,130.69751739501953
151.64996719360352,132.6118507385254
152.85290145874023,134.4956512451172
154.10406112670898,136.34777450561523
155.40266799926758,138.16692733764648
156.7477264404297,139.95199966430664
158.13827514648438,141.7018585205078
159.57352447509766,143.41531372070312
161.05223846435547,145.09134674072266
162.57359313964844,146.72875595092773
164.13653564453125,148.32655715942383
164.78060913085938,149.5
162.54544067382812,149.5
160.31555938720703,149.61577987670898
158.14023208618164,150.11659622192383
156.08567428588867,150.98968887329102
154.2116241455078,152.20272827148438
152.57442092895508,153.7202491760254
151.2310447692871,155.50287246704102
150.23968887329102,157.5023956298828
149.65353393554688,159.65549850463867
149.5000114440918,161.88218688964844
149.55590438842773,164.11553573608398
149.9998550415039,166.30237579345703
150.86315155029297,168.36030960083008
152.09701919555664,170.22021484375
153.64388275146484,171.82964324951172
155.44623565673828,173.1469612121582
157.44771575927734,174.13568496704102
159.59029006958008,174.76223754882812
161.8098602294922,174.99847793579102
164.04502868652344,175
165.42182159423828,176.231201171875
166.13965225219727,178.3478546142578
166.7888412475586,180.4865379333496
167.37078475952148,182.64455032348633
167.88698196411133,184.8191680908203
168.33922958374023,187.0080909729004
168.72927856445312,189.20890426635742
169.05909729003906,191.41952514648438
169.3307113647461,193.63807678222656
169.54607772827148,195.86273956298828
169.70722198486328,198.09207153320312
169.81604385375977,200.32451629638672
169.87456893920898,202.55892944335938
169.88470840454102,204.79400634765625
169.84836196899414,207.0288543701172
169.76733779907227,209.26253509521484
169.64319229125977,211.49417877197266
169.47768783569336,213.72321319580078
169.27252960205078,215.94890594482422
169.02901077270508,218.1707305908203
168.74869918823242,220.38829803466797
168.43296813964844,222.60101318359375
168.08343124389648,224.8086929321289
167.70119857788086,227.01090240478516
167.2868423461914,229.207275390625
166.84220504760742,231.39772033691406
166.36824798583984,233.5820770263672
165.86603546142578,235.76009368896484
165.33591079711914,237.93140411376953
164.77931594848633,240.0961456298828
164.1971092224121,242.25418090820312
163.59005737304688,244.4054412841797
162.95884704589844,246.5495376586914
162.30393600463867,248.68658447265625
161.62639999389648,250.81658172607422
160.92679977416992,252.93948364257812
160.2057647705078,255.0551300048828
159.46358108520508,257.1634521484375
158.70086669921875,259.2644729614258
157.91831970214844,261.3581237792969
157.11636352539062,263.44449615478516
156.29526138305664,265.5234069824219
155.4553680419922,267.5946960449219
154.5972557067871,269.6586151123047
153.7213478088379,271.71498107910156
152.82749557495117,273.76361083984375
151.91631698608398,275.8047103881836
150.98822402954102,277.83807373046875
150.04293060302734,279.8634948730469
149.0810661315918,281.8811340332031
148.10264205932617,283.89080810546875
147.10773849487305,285.8923110961914
146.09659576416016,287.8857116699219
145.06911087036133,289.87064361572266
144.02540969848633,291.8471984863281
142.96546936035156,293.81510162353516
141.88911819458008,295.77400970458984
