x,y
978.1409912109375,416.06298828125
986.1719970703125,413.1538391113281
994.7643432617188,414.6540832519531
1003.0921630859375,417.3458557128906
1011.832275390625,417.5653991699219
1020.5823364257812,417.2916564941406
1029.32666015625,416.8647155761719
1038.076171875,416.74755859375
1046.8153076171875,417.23065185546875
1055.5689697265625,417.1846923828125
1064.3060302734375,416.6514587402344
1072.9537353515625,415.32879638671875
1074.1148681640625,412.72552490234375
1065.6363525390625,410.65570068359375
1057.0550537109375,409.4270324707031
1048.5987548828125,411.6756591796875
1040.173828125,411.39556884765625
1031.63232421875,409.63604736328125
1023.033447265625,411.0157165527344
1014.9157104492188,414.2863464355469
1006.8275756835938,417.41937255859375
1011.6966552734375,422.4363708496094
1019.449951171875,426.478271484375
1027.81787109375,429.00018310546875
1036.528564453125,429.65380859375
1045.264404296875,429.08074951171875
1053.7742919921875,427.21832275390625
1061.5382080078125,423.1846618652344
1069.0780029296875,418.7355651855469
1076.7047119140625,414.44744873046875
1081.498291015625,418.6081237792969
1081.4019775390625,427.07757568359375
1086.0863037109375,419.8163757324219
1089.720947265625,411.8527526855469
1090.935302734375,403.2013244628906
1090.6654052734375,394.4598693847656
1088.6917724609375,385.9778137207031
1083.298583984375,379.1352844238281
1076.56494140625,373.5479431152344
1070.1279296875,367.81036376953125
1067.2034912109375,359.55853271484375
1064.3597412109375,351.2785339355469
1061.62109375,342.9632873535156
1059.052001953125,334.5942687988281
1056.9063720703125,326.10968017578125
1063.4888916015625,325.4056091308594
1071.0853271484375,329.7515869140625
1078.7796630859375,333.7901611328125
1087.37841796875,332.5785217285156
1095.4576416015625,329.2259521484375
1103.1361083984375,325.025634765625
1107.43310546875,318.7931823730469
1100.5804443359375,313.62078857421875
1092.8377685546875,316.10986328125
1084.4346923828125,318.3481140136719
1075.7073974609375,317.9268798828125
1067.1112060546875,316.2833251953125
1058.6451416015625,314.0581359863281
1053.918212890625,308.7265319824219
1052.9581298828125,300.0251159667969
1052.6378173828125,291.2862243652344
1054.67529296875,282.8304748535156
1060.34228515625,276.27227783203125
