x,y
-75.22894287109375,20.01048278808588
-72.47650146484375,17.397109985351562
-69.70849609375,14.800491333007812
-66.92185974121094,12.223785400390625
-64.11370849609375,9.670516967773438
-61.27987670898432,7.145492553710909
-58.413635253906136,4.657501220703125
-55.505187988281136,2.2190628051757812
-52.52780151367199,-0.13439178466799717
-49.46875,-2.3805923461914347
-46.31773376464844,-4.495666503906278
-43.06156921386719,-6.444778442382784
-39.68478393554699,-8.17565155029294
-36.168884277343636,-9.600967407226562
-32.50119018554699,-10.560943603515597
-28.721847534179688,-10.72063446044919
-25.215103149414176,-9.3968505859375
-23.193161010742188,-6.264900207519503
-22.977783203125,-2.49798583984375
-23.818420410156136,1.1963043212890625
-25.25863647460949,4.704673767089844
-27.085754394531136,8.029983520507812
-29.18881225585949,11.188369750976534
-31.502761840820312,14.19594573974615
-33.984893798828125,17.066535949706974
-36.606460571289176,19.810646057128906
-39.34603881835949,22.43715667724615
-42.129791259765625,25.014801025390625
-44.78935241699219,27.72288513183588
-47.41471862792969,30.463836669921818
-49.99948120117199,33.24287414550781
-52.53585815429699,36.06640625
-54.95394897460949,38.99082946777344
-57.17378234863281,42.068511962890625
-59.15223693847645,45.3060684204101
-60.82518005371094,48.71109771728521
-62.10453796386719,52.28188323974615
-62.86982727050781,55.99526214599615
-62.96110534667969,59.78314208984375
-62.19366455078119,63.48940277099615
-60.427978515625,66.8323593139649
-57.70112609863281,69.44735717773443
-54.284332275390625,71.06417846679688
-50.54399108886719,71.6374130249024
-46.77183532714844,71.29143524169916
-43.1417236328125,70.20177459716803
-39.73005676269531,68.54828643798834
-36.23182678222645,67.08103942871094
-32.85202026367199,65.35536193847656
-29.561569213867188,63.46408843994146
-26.34925842285145,61.44329071044916
-23.207305908203125,59.31434631347656
-20.130676269531136,57.09178924560541
-17.115341186523438,54.786994934081974
-14.157730102539176,52.408660888671875
-11.254867553710938,49.96344757080084
-8.404602050781136,47.4575576782226
-5.603912353515511,44.896209716796875
-2.8512420654296875,42.28306579589844
-0.04107666015613631,39.75044250488281
3.1502227783203125,37.695930480956974
6.349945068359489,35.65471649169922
9.556533813476562,33.624351501464844
12.771728515624886,31.607398986816406
15.995574951171989,29.604202270507812
19.229309082031364,27.617439270019474
22.475585937499886,25.651092529296932
25.737014770507812,23.70964813232422
29.017898559570312,21.801300048828125
32.32785034179699,19.944129943847656
35.67414855957031,18.153152465820312
39.00767517089844,16.338668823242244
42.29817199707031,14.447486877441406
45.51982116699219,12.441612243652372
48.63618469238281,10.27618408203125
51.588439941406364,7.892608642578125
54.27395629882801,5.2142791748046875
56.500976562499886,2.1483383178710938
57.927368164062386,-1.354446411132784
58.07948303222656,-5.11419677734375
56.244445800781364,-8.391098022460938
53.06321716308594,-10.394317626953097
49.33299255371094,-11.003486633300781
45.55744934082031,-10.675773620605497
41.87162780761719,-9.7799072265625
38.292785644531364,-8.519821166992188
34.811584472656364,-7.009132385253906
31.486892700195312,-5.181922912597628
28.293899536132812,-3.130706787109375
25.19094848632801,-0.9455718994140625
22.168518066406364,1.3499298095703125
19.225601196289062,3.7464141845703125
16.365036010742188,6.24053955078125
13.592956542968864,8.832626342773438
10.917739868164062,11.5247802734375
8.350418090820312,14.31956481933588
5.9050445556640625,17.221900939941406
3.5992889404296875,20.236091613769474
1.4543457031248863,23.366851806640625
-0.5026397705078125,26.618049621581974
-2.2400817871094887,29.991539001464844
-3.7204895019530113,33.485237121581974
-4.9008331298828125,37.09108734130865
-5.6826934814453125,40.801055908203125
-5.868499755859489,44.588592529296875
-5.495788574218636,48.36200714111334
-4.470489501953011,52.01006317138666
-2.6895141601561363,55.35155487060541
-0.1441650390626137,58.15281677246094
3.0128021240234375,60.243766784668026
6.544494628906364,61.61765289306646
10.258697509765511,62.38266754150396
14.041152954101562,62.65178680419916
17.816696166992188,62.280769348144474
21.54605102539051,61.58100891113281
25.21841430664051,60.624763488769474
28.824356079101562,59.44247436523443
32.35600280761719,58.05368804931646
35.80616760253906,56.47330474853521
39.16880798339844,54.7142333984375
42.43856811523449,52.78800964355469
45.61160278320301,50.70571136474615
48.68434143066406,48.47850799560541
51.33786010742199,45.785003662109375
53.84365844726551,42.93434906005865
56.34748840332031,40.0820693969726
58.84829711914051,37.227088928222656
61.34654235839844,34.36984252929693
63.84263610839844,31.510330200195312
66.33753967285156,28.650154113769474
68.82910156249989,25.787117004394474
71.32057189941406,22.923965454101562
73.78915405273449,20.04094696044922
76.26176452636719,17.161476135253906
78.73213195800781,14.280082702636719
81.19261169433594,11.390312194824219
83.63468933105469,8.484840393066406
86.04779052734386,5.55517578125
88.42106628417969,2.593376159667997
90.73666381835949,-0.41351318359375
92.97274780273449,-3.4802780151367188
95.09416198730469,-6.627082824707031
97.04437255859386,-9.882308959960938
98.67190551757801,-13.307411193847628
99.56504821777344,-16.982406616210938
98.46279907226551,-20.47381591796875
94.87416076660156,-20.78656005859375
91.99084472656239,-18.39421844482422
90.52531433105469,-14.922927856445312
90.58711242675781,-11.164596557617188
92.39857482910156,-7.868629455566378
95.31851196289051,-5.464591979980469
98.69639587402344,-3.742668151855497
102.26274108886719,-2.4480438232421875
105.91656494140636,-1.4233856201171875
109.61575317382801,-0.5750579833984375
113.33934020996094,0.158966064453125
117.07606506347656,0.8243484497070597
120.81791687011719,1.4589462280273438
124.5594482421875,2.097412109375
128.29379272460938,2.7755203247070597
131.58937072753906,3.8343048095703125
128.90884399414062,6.506843566894503
126.01069641113281,8.957595825195312
123.083984375,11.37401580810544
120.15553283691406,13.788421630859375
117.23568725585938,16.21331024169922
114.33374023437489,18.659576416015625
111.45495605468739,21.13298797607422
108.60633850097656,23.64116668701172
105.79507446289051,26.19086456298828
103.02954101562489,28.790138244628906
100.32113647460949,31.44892120361328
97.68524169921886,34.179527282714844
95.14364624023449,36.997886657714844
92.73109436035156,39.92755126953125
90.50393676757801,42.99969482421875
88.56604003906239,46.2608261108399
87.13365173339844,49.769172668456974
86.69932556152344,53.517707824706974
87.88731384277344,57.09391784667969
90.47610473632801,59.821891784668026
93.98110961914051,61.21550750732416
97.75985717773449,61.43159484863281
101.50779724121094,60.86163330078125
105.14619445800781,59.78785705566406
108.66804504394531,58.37590789794916
112.05718994140636,56.67270660400396
115.24185180664062,54.609748840331974
118.3031005859375,52.3666152954101
121.28048706054688,50.01286315917969
124.19255065917969,47.57879638671875
127.04945373535156,45.08027648925781
129.85801696777344,42.527580261230526
132.62249755859375,39.92713928222656
135.34591674804688,37.28369140625
138.02955627441406,34.599708557128906
140.67556762695312,31.87885284423828
143.2842254638672,29.121902465820312
145.85667419433594,26.331146240234432
148.392822265625,23.507751464843693
